2.200000000000000000e+01 2.199999806224040810e+01 5.039681190113466158e+00 1.988895146900273359e+00 5.661690997834247341e+00 6.953890843665661237e+00
2.300000000000000000e+01 2.299999797416042568e+01 4.969014552563905340e+00 1.903574672294143344e+00 5.672469040694870124e+00 6.939426562641392238e+00
2.400000000000000000e+01 2.399999788608044682e+01 4.898059623042309241e+00 1.847500115124098841e+00 5.688158044289752802e+00 6.877886398963391379e+00
2.500000000000000000e+01 2.499999779800046440e+01 4.827270777459711226e+00 1.844421320283597066e+00 5.571069031255501791e+00 6.806928993072167700e+00
2.600000000000000000e+01 2.599999770992048198e+01 4.750659935190163274e+00 1.869914642132954885e+00 5.474093223870198699e+00 6.728304232667195350e+00
2.700000000000000000e+01 2.699999762184050311e+01 4.670961757174038276e+00 1.868141593415745705e+00 5.370245507944489738e+00 6.679742285050805251e+00
2.800000000000000000e+01 2.799999753376052070e+01 4.579344522981681820e+00 1.859742366098987354e+00 5.218516528579510982e+00 6.689845159577668454e+00
2.900000000000000000e+01 2.899999744568053828e+01 4.498457794579000080e+00 1.830494550252583341e+00 5.098297488927594046e+00 6.657200264623492458e+00
3.000000000000000000e+01 2.999999735760055586e+01 4.423207997772808930e+00 1.856846949497761745e+00 4.957970312770295429e+00 6.606915309872050557e+00
3.100000000000000000e+01 3.099999726952057699e+01 4.342753513300499080e+00 1.833569308915688367e+00 4.817483106173304108e+00 6.544052248564597996e+00
3.200000000000000000e+01 3.199999718144059457e+01 4.274726392154740928e+00 1.835889826475394226e+00 4.768676631013611278e+00 6.472868114302465337e+00
3.300000000000000000e+01 3.299999709336061215e+01 4.205990827504501262e+00 1.839174986342291263e+00 4.661131375100458385e+00 6.387598162374192867e+00
3.400000000000000000e+01 3.399999700528063329e+01 4.145764798808000862e+00 1.819176880887930281e+00 4.521713193220371352e+00 6.460995782860806003e+00
3.500000000000000000e+01 3.499999691720064732e+01 4.083939105846919659e+00 1.825401179089755743e+00 4.457007050612975974e+00 6.467960192425866950e+00
3.600000000000000000e+01 3.599999682912066845e+01 4.020827386101869294e+00 1.822885421857954658e+00 4.335061589851079589e+00 6.484544822250279061e+00
3.700000000000000000e+01 3.699999674104068959e+01 3.926250061580237816e+00 1.808989113803593174e+00 4.208411209438782663e+00 6.388255743623462379e+00
3.800000000000000000e+01 3.799999665296070361e+01 3.862052674156386978e+00 1.815826150466673727e+00 4.115842007728308438e+00 6.340882737774429678e+00
3.900000000000000000e+01 3.899999656488072475e+01 3.765158802842893060e+00 1.798076429359484196e+00 3.898458214387192644e+00 6.286545581445087905e+00
4.000000000000000000e+01 3.999999647680074588e+01 3.692378612945324434e+00 1.729678878951314891e+00 3.877152208111713350e+00 6.260168502452694739e+00
4.100000000000000000e+01 4.099999638872075991e+01 3.620362611720809642e+00 1.720287483846201892e+00 3.784508190626606705e+00 6.212136874779514706e+00
4.200000000000000000e+01 4.199999630064078104e+01 3.531854651255201372e+00 1.675566297199992505e+00 3.674971508767501227e+00 6.185704601473323905e+00
4.300000000000000000e+01 4.299999621256080218e+01 3.438162582508224929e+00 1.650273016737219267e+00 3.572899972840403393e+00 5.998833532908859567e+00
4.400000000000000000e+01 4.399999612448081621e+01 3.361558753241359554e+00 1.646318972702248029e+00 3.382849217211577830e+00 6.014608338244032737e+00
4.500000000000000000e+01 4.499999603640083734e+01 3.286178966782747679e+00 1.586466027135527534e+00 3.383092229640346282e+00 5.860138681873052313e+00
4.600000000000000000e+01 4.599999594832085137e+01 3.199801959337694068e+00 1.585285366725563305e+00 3.206092499410601260e+00 5.801838223579730780e+00
4.700000000000000000e+01 4.699999586024087250e+01 3.124969293285138505e+00 1.513937639081407216e+00 3.174157519143318229e+00 5.691768763354361660e+00
4.800000000000000000e+01 4.799999577216089364e+01 3.040462192854232359e+00 1.521274149558226041e+00 3.091544551318266443e+00 5.570379985380696120e+00
4.900000000000000000e+01 4.899999568408090767e+01 2.951953632760444979e+00 1.480622928701149865e+00 3.042812648613873350e+00 5.449209160380753758e+00
5.000000000000000000e+01 4.999999559600092880e+01 2.876877965017426764e+00 1.497656963848519984e+00 2.931781131885377700e+00 5.264102769117817715e+00
5.100000000000000000e+01 5.099999550792094993e+01 2.807696995335692502e+00 1.502401848964478814e+00 2.795389574518330367e+00 5.188631503751969021e+00
5.200000000000000000e+01 5.199999541984096396e+01 2.739735607013664254e+00 1.487233456418860067e+00 2.770030463749840077e+00 5.013805417488862659e+00
5.300000000000000000e+01 5.299999533176098510e+01 2.664223686262639390e+00 1.485313091024323962e+00 2.610138681696379415e+00 4.920710116499981801e+00
5.400000000000000000e+01 5.399999524368100623e+01 2.582965741265949244e+00 1.430706753577878132e+00 2.564874900871020991e+00 4.790648848388394221e+00
5.500000000000000000e+01 5.499999515560102026e+01 2.517313760843958637e+00 1.431799165533360840e+00 2.507406675602611212e+00 4.635470341141114226e+00
5.600000000000000000e+01 5.599999506752104139e+01 2.446067478371369397e+00 1.409329048082052172e+00 2.349717057250294783e+00 4.553456986508582105e+00
5.700000000000000000e+01 5.699999497944106253e+01 2.367231826603997558e+00 1.395917834317871975e+00 2.306781786203812246e+00 4.335411758431543028e+00
5.800000000000000000e+01 5.799999489136107655e+01 2.277728075658617790e+00 1.348818198566791526e+00 2.182299939074778816e+00 4.183531275400751426e+00
5.900000000000000000e+01 5.899999480328109769e+01 2.210780370363782499e+00 1.327182588897001692e+00 2.175120105887909716e+00 4.017350652353949059e+00
6.000000000000000000e+01 5.999999471520111172e+01 2.140448761573044756e+00 1.309374135753468948e+00 2.122626108756723085e+00 3.797797156086130332e+00
6.100000000000000000e+01 6.099999462712113285e+01 2.065090261639312086e+00 1.268983758974973286e+00 2.100585197583055397e+00 3.635302255753296574e+00
6.200000000000000000e+01 6.199999453904115398e+01 2.012321769989943832e+00 1.247525820251360384e+00 1.991353540015633472e+00 3.622621300084992502e+00
6.300000000000000000e+01 6.299999445096116801e+01 1.941229966880859470e+00 1.223982545148644352e+00 1.971565947898193061e+00 3.436028332042004418e+00
6.400000000000000000e+01 6.399999436288118915e+01 1.881912798459345559e+00 1.237180887332184565e+00 1.881563774489049656e+00 3.325308536172425722e+00
6.500000000000000000e+01 6.499999427480121028e+01 1.815457013680333409e+00 1.254724255483242512e+00 1.822373964327216989e+00 3.124993380434683221e+00
6.600000000000000000e+01 6.599999418672122431e+01 1.745764164692523934e+00 1.233037997091307236e+00 1.666635177625674258e+00 3.028040013601305258e+00
6.700000000000000000e+01 6.699999409864123834e+01 1.679662006953432485e+00 1.180632126643456292e+00 1.609154868763577051e+00 2.968656819121015200e+00
6.800000000000000000e+01 6.799999401056126658e+01 1.613498225344096815e+00 1.165305915826316152e+00 1.544082206784866296e+00 2.831647169114010598e+00
6.900000000000000000e+01 6.899999392248128061e+01 1.551676905752472857e+00 1.210767567260912392e+00 1.401932563281542476e+00 2.618970393962468446e+00
7.000000000000000000e+01 6.999999383440129463e+01 1.479174889780760394e+00 1.169426407515566702e+00 1.259533047123169824e+00 2.530598243048710838e+00
7.100000000000000000e+01 7.099999374632132287e+01 1.421165199661978074e+00 1.138434587681421695e+00 1.239346243963797667e+00 2.408290101117880777e+00
7.200000000000000000e+01 7.199999365824133690e+01 1.365273615270019558e+00 1.123476234249761285e+00 1.177502469830554510e+00 2.242367849483537068e+00
7.300000000000000000e+01 7.299999357016135093e+01 1.317367362207825687e+00 1.059502587715365651e+00 1.187382469555718467e+00 2.189956461445673686e+00
7.400000000000000000e+01 7.399999348208137917e+01 1.254109632043500344e+00 1.029247239445901130e+00 1.047509188284900361e+00 2.096453356209827312e+00
7.500000000000000000e+01 7.499999339400139320e+01 1.209211951915289962e+00 1.032463477747765035e+00 1.013369956007059702e+00 1.957452847786945060e+00
7.600000000000000000e+01 7.599999330592140723e+01 1.165887815492214763e+00 9.699409440781538994e-01 9.987752865808476876e-01 1.931268051490461435e+00
7.700000000000000000e+01 7.699999321784143547e+01 1.128885861776557142e+00 9.582128941002898692e-01 9.886658953973944675e-01 1.813657494495634737e+00
7.800000000000000000e+01 7.799999312976144950e+01 1.083361211579350947e+00 9.102333757227499822e-01 8.548579874470315643e-01 1.824355431697439744e+00
7.900000000000000000e+01 7.899999304168146352e+01 1.054495005698710131e+00 8.586898840720719184e-01 8.957332239905665405e-01 1.796830232147173412e+00
8.000000000000000000e+01 7.999999295360149176e+01 1.024431345778198610e+00 8.439197945162021375e-01 8.643077221425115031e-01 1.719656125527442958e+00
8.100000000000000000e+01 8.099999286552150579e+01 9.832829327762762084e-01 8.298562534099516164e-01 8.656477922624477017e-01 1.567306678856646540e+00
8.200000000000000000e+01 8.199999277744151982e+01 9.495737747510597515e-01 7.916906245294335065e-01 7.873560334763214374e-01 1.553414089404868692e+00
8.300000000000000000e+01 8.299999268936154806e+01 9.122588700326392797e-01 7.686537947181940611e-01 8.985504719646825178e-01 1.361711164652897876e+00
8.400000000000000000e+01 8.399999260128156209e+01 8.805596184617493494e-01 7.724397026425692259e-01 8.040799365515713948e-01 1.266022790195047376e+00
8.500000000000000000e+01 8.499999251320157612e+01 8.451419372720380130e-01 7.633827347319305234e-01 8.266555250854198400e-01 1.157933885649161443e+00
8.600000000000000000e+01 8.599999242512160436e+01 8.134827304830752892e-01 7.563447142392129008e-01 8.260545962418704979e-01 1.018968847494868601e+00
8.700000000000000000e+01 8.699999233704161838e+01 7.714417108924979116e-01 7.188157942622857011e-01 7.957909779404592765e-01 9.442774371511521991e-01
8.800000000000000000e+01 8.799999224896163241e+01 7.418372307803671184e-01 6.949667616969861239e-01 7.374271147109265900e-01 9.324155280259897038e-01
8.900000000000000000e+01 8.899999216088166065e+01 7.090391100079789233e-01 6.421883569223276744e-01 7.548805420431186075e-01 9.164552313431860719e-01
9.000000000000000000e+01 8.999999207280167468e+01 6.785581650262143549e-01 6.154583994666827929e-01 7.145048868046486312e-01 8.606927635660541753e-01
9.100000000000000000e+01 9.099999198472168871e+01 6.433875187896399561e-01 6.292962415666295550e-01 6.484912902356474440e-01 6.750646566463480713e-01
9.200000000000000000e+01 9.199999189664170274e+01 6.112365513603879030e-01 5.969223224711411868e-01 5.936810837240015237e-01 6.827753802329216137e-01
9.300000000000000000e+01 9.299999180856173098e+01 5.906506338543667800e-01 5.621681411816260576e-01 5.983353392157739759e-01 6.908647900922549878e-01
9.400000000000000000e+01 9.399999172048174501e+01 5.675630448954990248e-01 5.425931861273137757e-01 5.421177839357812500e-01 6.672381665864431932e-01
9.500000000000000000e+01 9.499999163240175903e+01 5.375719725152342532e-01 5.061710522627508313e-01 5.093567772720239972e-01 6.804616711669824181e-01
9.600000000000000000e+01 9.599999154432178727e+01 5.123409354256036607e-01 4.727188416942746385e-01 5.028058438949724041e-01 6.730216195953517833e-01
9.700000000000000000e+01 9.699999145624180130e+01 4.922610798754301631e-01 4.510339428446491494e-01 4.670843977459238072e-01 6.605882420103539321e-01
9.800000000000000000e+01 9.799999136816181533e+01 4.715304686336248552e-01 4.224962684075854180e-01 4.895967999761271505e-01 6.334328277994403233e-01
